ETL_Mobility,ETL_Doping,HTL_Mobility,HTL_Doping,PCE,VOC,JSC,FF
8.62E-02,1.00E+18,8.62E-03,1.00E+18,20.68451,1.04854,22.66341,87.04356
8.62E-02,1.00E+18,8.62E-03,1.00E+19,21.94488,1.09445,22.66268,88.47609
8.62E-02,1.00E+18,1.86E-02,1.00E+15,17.61359,1.01736,22.75045,76.09985
8.62E-02,1.00E+18,1.86E-02,1.00E+16,18.59299,1.01826,22.69036,80.4726
8.62E-02,1.00E+18,1.86E-02,1.00E+17,19.49567,1.02404,22.66627,83.99275
8.62E-02,1.00E+18,1.86E-02,1.00E+18,20.68732,1.04853,22.66341,87.05575
8.62E-02,1.00E+18,1.86E-02,1.00E+19,21.94523,1.09445,22.66268,88.47753
8.62E-02,1.00E+18,4.00E-02,1.00E+15,18.09204,1.01737,22.75379,78.15449
8.62E-02,1.00E+18,4.00E-02,1.00E+16,18.68792,1.01825,22.69053,80.88387
8.62E-02,1.00E+18,4.00E-02,1.00E+17,19.51086,1.02403,22.66624,84.05879
8.62E-02,1.00E+18,4.00E-02,1.00E+18,20.68862,1.04853,22.6634,87.06139
8.62E-02,1.00E+18,4.00E-02,1.00E+19,21.94539,1.09445,22.66268,88.4782
8.62E-02,1.00E+18,8.62E-02,1.00E+15,18.35804,1.01736,22.75552,79.29816
8.62E-02,1.00E+18,8.62E-02,1.00E+16,18.72934,1.01824,22.69064,81.06343
8.62E-02,1.00E+18,8.62E-02,1.00E+17,19.51784,1.02403,22.66622,84.08915
8.62E-02,1.00E+18,8.62E-02,1.00E+18,20.68922,1.04853,22.6634,87.06401
8.62E-02,1.00E+18,8.62E-02,1.00E+19,21.94546,1.09445,22.66268,88.47851
8.62E-02,1.00E+18,1.86E-01,1.00E+15,18.47786,1.01735,22.75646,79.81358
8.62E-02,1.00E+18,1.86E-01,1.00E+16,18.74801,1.01824,22.69069,81.14441
8.62E-02,1.00E+18,1.86E-01,1.00E+17,19.52107,1.02403,22.66622,84.10318
8.62E-02,1.00E+18,1.86E-01,1.00E+18,20.6895,1.04853,22.6634,87.06522
8.62E-02,1.00E+18,1.86E-01,1.00E+19,21.9455,1.09445,22.66268,88.47865
8.62E-02,1.00E+18,4.00E-01,1.00E+15,18.53164,1.01734,22.75707,80.04458
8.62E-02,1.00E+18,4.00E-01,1.00E+16,18.75835,1.01823,22.69072,81.18925
8.62E-02,1.00E+18,4.00E-01,1.00E+17,19.52256,1.02403,22.66621,84.10968
8.62E-02,1.00E+18,4.00E-01,1.00E+18,20.68963,1.04853,22.6634,87.06578
8.62E-02,1.00E+18,4.00E-01,1.00E+19,21.94551,1.09445,22.66268,88.47872
8.62E-02,1.00E+18,8.62E-01,1.00E+15,18.55619,1.01733,22.75753,80.14948
8.62E-02,1.00E+18,8.62E-01,1.00E+16,18.76426,1.01823,22.69073,81.21484
8.62E-02,1.00E+18,8.62E-01,1.00E+17,19.52325,1.02403,22.66621,84.1127
8.62E-02,1.00E+18,8.62E-01,1.00E+18,20.68969,1.04853,22.6634,87.06605
8.62E-02,1.00E+18,8.62E-01,1.00E+19,21.94552,1.09445,22.66268,88.47875
8.62E-02,1.00E+18,1.86E+00,1.00E+15,18.5675,1.01733,22.7579,80.19725
8.62E-02,1.00E+18,1.86E+00,1.00E+16,18.76699,1.01823,22.69073,81.22668
8.62E-02,1.00E+18,1.86E+00,1.00E+17,19.52358,1.02403,22.66621,84.11409
8.62E-02,1.00E+18,1.86E+00,1.00E+18,20.68972,1.04853,22.6634,87.06617
8.62E-02,1.00E+18,1.86E+00,1.00E+19,21.94552,1.09445,22.66268,88.47877
8.62E-02,1.00E+18,4.00E+00,1.00E+15,18.57273,1.01733,22.7582,80.21891
8.62E-02,1.00E+18,4.00E+00,1.00E+16,18.76826,1.01823,22.69074,81.23218
8.62E-02,1.00E+18,4.00E+00,1.00E+17,19.52372,1.02403,22.66621,84.11474
8.62E-02,1.00E+18,4.00E+00,1.00E+18,20.68973,1.04853,22.6634,87.06622
8.62E-02,1.00E+18,4.00E+00,1.00E+19,21.94552,1.09445,22.66268,88.47877
8.62E-02,1.00E+19,4.00E-03,1.00E+15,15.43381,1.01709,22.73533,66.74377
8.62E-02,1.00E+19,4.00E-03,1.00E+16,17.89108,1.01829,22.69103,77.43008
8.62E-02,1.00E+19,4.00E-03,1.00E+17,19.41168,1.02407,22.66724,83.62467
8.62E-02,1.00E+19,4.00E-03,1.00E+18,20.67972,1.04855,22.66416,87.01974
8.62E-02,1.00E+19,4.00E-03,1.00E+19,21.94572,1.09446,22.66344,88.47586
8.62E-02,1.00E+19,8.62E-03,1.00E+15,16.79435,1.01726,22.74512,72.58455
8.62E-02,1.00E+19,8.62E-03,1.00E+16,18.3625,1.01828,22.691,79.47171
8.62E-02,1.00E+19,8.62E-03,1.00E+17,19.46355,1.02405,22.6671,83.85025
8.62E-02,1.00E+19,8.62E-03,1.00E+18,20.68581,1.04854,22.66415,87.04612
8.62E-02,1.00E+19,8.62E-03,1.00E+19,21.94646,1.09446,22.66344,88.47897
8.62E-02,1.00E+19,1.86E-02,1.00E+15,17.61477,1.01736,22.75127,76.10206
8.62E-02,1.00E+19,1.86E-02,1.00E+16,18.59408,1.01826,22.69122,80.47416
8.62E-02,1.00E+19,1.86E-02,1.00E+17,19.49698,1.02404,22.66704,83.99545
8.62E-02,1.00E+19,1.86E-02,1.00E+18,20.68862,1.04853,22.66414,87.0583
8.62E-02,1.00E+19,1.86E-02,1.00E+19,21.94681,1.09446,22.66344,88.48041
8.62E-02,1.00E+19,4.00E-02,1.00E+15,18.09308,1.01737,22.7546,78.15602
8.62E-02,1.00E+19,4.00E-02,1.00E+16,18.68898,1.01825,22.69139,80.88524
8.62E-02,1.00E+19,4.00E-02,1.00E+17,19.51217,1.02403,22.66701,84.06146
8.62E-02,1.00E+19,4.00E-02,1.00E+18,20.68992,1.04853,22.66414,87.06393
8.62E-02,1.00E+19,4.00E-02,1.00E+19,21.94697,1.09446,22.66344,88.48107
8.62E-02,1.00E+19,8.62E-02,1.00E+15,18.35919,1.01737,22.75633,79.30015
8.62E-02,1.00E+19,8.62E-02,1.00E+16,18.73038,1.01824,22.6915,81.06472
8.62E-02,1.00E+19,8.62E-02,1.00E+17,19.51915,1.02403,22.66699,84.0918
8.62E-02,1.00E+19,8.62E-02,1.00E+18,20.69052,1.04853,22.66414,87.06655
8.62E-02,1.00E+19,8.62E-02,1.00E+19,21.94704,1.09446,22.66344,88.48138
8.62E-02,1.00E+19,1.86E-01,1.00E+15,18.47897,1.01735,22.75728,79.81539
8.62E-02,1.00E+19,1.86E-01,1.00E+16,18.74904,1.01824,22.69155,81.14566
8.62E-02,1.00E+19,1.86E-01,1.00E+17,19.52237,1.02403,22.66699,84.10583
8.62E-02,1.00E+19,1.86E-01,1.00E+18,20.6908,1.04853,22.66414,87.06776
8.62E-02,1.00E+19,1.86E-01,1.00E+19,21.94708,1.09446,22.66344,88.48153
8.62E-02,1.00E+19,4.00E-01,1.00E+15,18.53273,1.01734,22.75789,80.0463
8.62E-02,1.00E+19,4.00E-01,1.00E+16,18.75961,1.01824,22.69158,81.19148
8.62E-02,1.00E+19,4.00E-01,1.00E+17,19.52386,1.02403,22.66698,84.11232
8.62E-02,1.00E+19,4.00E-01,1.00E+18,20.69093,1.04853,22.66414,87.06832
8.62E-02,1.00E+19,4.00E-01,1.00E+19,21.94709,1.09446,22.66344,88.4816
8.62E-02,1.00E+19,8.62E-01,1.00E+15,18.55728,1.01733,22.75835,80.15116
8.62E-02,1.00E+19,8.62E-01,1.00E+16,18.76551,1.01824,22.69159,81.21705
8.62E-02,1.00E+19,8.62E-01,1.00E+17,19.52455,1.02403,22.66698,84.11533
8.62E-02,1.00E+19,8.62E-01,1.00E+18,20.69099,1.04853,22.66414,87.06858
8.62E-02,1.00E+19,8.62E-01,1.00E+19,21.9471,1.09446,22.66344,88.48163
8.62E-02,1.00E+19,1.86E+00,1.00E+15,18.56858,1.01733,22.75872,80.1989
8.62E-02,1.00E+19,1.86E+00,1.00E+16,18.76824,1.01824,22.6916,81.22889
8.62E-02,1.00E+19,1.86E+00,1.00E+17,19.52487,1.02403,22.66698,84.11673
8.62E-02,1.00E+19,1.86E+00,1.00E+18,20.69102,1.04853,22.66414,87.06871
8.62E-02,1.00E+19,1.86E+00,1.00E+19,21.9471,1.09446,22.66344,88.48164
8.62E-02,1.00E+19,4.00E+00,1.00E+15,18.57381,1.01733,22.75901,80.22056
8.62E-02,1.00E+19,4.00E+00,1.00E+16,18.76951,1.01823,22.6916,81.23438
8.62E-02,1.00E+19,4.00E+00,1.00E+17,19.52502,1.02403,22.66698,84.11738
8.62E-02,1.00E+19,4.00E+00,1.00E+18,20.69103,1.04853,22.66414,87.06876
8.62E-02,1.00E+19,4.00E+00,1.00E+19,21.9471,1.09446,22.66344,88.48165
1.86E-01,1.00E+15,4.00E-03,1.00E+15,14.80596,1.01663,22.73132,64.06948
1.86E-01,1.00E+15,4.00E-03,1.00E+16,17.22062,1.01786,22.68654,74.57516
1.86E-01,1.00E+15,4.00E-03,1.00E+17,18.74143,1.02369,22.6657,80.77296
1.86E-01,1.00E+15,4.00E-03,1.00E+18,19.94296,1.04808,22.66283,83.96194
1.86E-01,1.00E+15,4.00E-03,1.00E+19,21.21773,1.09215,22.66246,85.72504
1.86E-01,1.00E+15,8.62E-03,1.00E+15,16.13429,1.01683,22.74111,69.77349
1.86E-01,1.00E+15,8.62E-03,1.00E+16,17.69215,1.01787,22.68612,76.6179
1.86E-01,1.00E+15,8.62E-03,1.00E+17,18.7972,1.02369,22.66556,81.01377
1.86E-01,1.00E+15,8.62E-03,1.00E+18,19.94729,1.04808,22.66281,83.98022
1.86E-01,1.00E+15,8.62E-03,1.00E+19,21.21827,1.09215,22.66246,85.72723
1.86E-01,1.00E+15,1.86E-02,1.00E+15,16.97594,1.01692,22.74732,73.38674
1.86E-01,1.00E+15,1.86E-02,1.00E+16,17.91572,1.01787,22.68609,77.58591
1.86E-01,1.00E+15,1.86E-02,1.00E+17,18.82192,1.02369,22.6655,81.1205
1.86E-01,1.00E+15,1.86E-02,1.00E+18,19.94929,1.04808,22.6628,83.98866
1.86E-01,1.00E+15,1.86E-02,1.00E+19,21.21852,1.09215,22.66246,85.72824
1.86E-01,1.00E+15,4.00E-02,1.00E+15,17.44742,1.01696,22.7507,75.41073
1.86E-01,1.00E+15,4.00E-02,1.00E+16,18.02535,1.01787,22.68613,78.06039
1.86E-01,1.00E+15,4.00E-02,1.00E+17,18.83314,1.02369,22.66547,81.16897
1.86E-01,1.00E+15,4.00E-02,1.00E+18,19.95022,1.04808,22.6628,83.99256
1.86E-01,1.00E+15,4.00E-02,1.00E+19,21.21863,1.09215,22.66246,85.72871
1.86E-01,1.00E+15,8.62E-02,1.00E+15,17.67805,1.01698,22.75245,76.40031
1.86E-01,1.00E+15,8.62E-02,1.00E+16,18.07364,1.01787,22.68617,78.26931
1.86E-01,1.00E+15,8.62E-02,1.00E+17,18.8383,1.02369,22.66546,81.19124
1.86E-01,1.00E+15,8.62E-02,1.00E+18,19.95065,1.04808,22.6628,83.99437
1.86E-01,1.00E+15,8.62E-02,1.00E+19,21.21869,1.09215,22.66246,85.72893
1.86E-01,1.00E+15,1.86E-01,1.00E+15,17.8124,1.01698,22.7534,76.9771
1.86E-01,1.00E+15,1.86E-01,1.00E+16,18.09549,1.01787,22.6862,78.36386
1.86E-01,1.00E+15,1.86E-01,1.00E+17,18.84068,1.02369,22.66545,81.20153
1.86E-01,1.00E+15,1.86E-01,1.00E+18,19.95084,1.04808,22.6628,83.99521
1.86E-01,1.00E+15,1.86E-01,1.00E+19,21.21871,1.09215,22.66246,85.72903
1.86E-01,1.00E+15,4.00E-01,1.00E+15,17.87312,1.01699,22.754,77.23721
1.86E-01,1.00E+15,4.00E-01,1.00E+16,18.10551,1.01787,22.68621,78.40722
1.86E-01,1.00E+15,4.00E-01,1.00E+17,18.84178,1.02369,22.66545,81.20629
1.86E-01,1.00E+15,4.00E-01,1.00E+18,19.95094,1.04808,22.6628,83.9956
1.86E-01,1.00E+15,4.00E-01,1.00E+19,21.21872,1.09215,22.66246,85.72908
1.86E-01,1.00E+15,8.62E-01,1.00E+15,17.90095,1.01699,22.75444,77.35585
1.86E-01,1.00E+15,8.62E-01,1.00E+16,18.11014,1.01787,22.68621,78.42723
1.86E-01,1.00E+15,8.62E-01,1.00E+17,18.8423,1.02369,22.66545,81.2085
1.86E-01,1.00E+15,8.62E-01,1.00E+18,19.95098,1.04808,22.6628,83.99578
1.86E-01,1.00E+15,8.62E-01,1.00E+19,21.21873,1.09215,22.66246,85.7291
1.86E-01,1.00E+15,1.86E+00,1.00E+15,17.91379,1.01699,22.75477,77.41012
1.86E-01,1.00E+15,1.86E+00,1.00E+16,18.11228,1.01787,22.68621,78.4365
1.86E-01,1.00E+15,1.86E+00,1.00E+17,18.84253,1.02369,22.66545,81.20953
1.86E-01,1.00E+15,1.86E+00,1.00E+18,19.951,1.04808,22.6628,83.99586
1.86E-01,1.00E+15,1.86E+00,1.00E+19,21.21873,1.09215,22.66246,85.72911
1.86E-01,1.00E+15,4.00E+00,1.00E+15,17.91973,1.01699,22.75502,77.4349
1.86E-01,1.00E+15,4.00E+00,1.00E+16,18.11328,1.01787,22.68622,78.44079
1.86E-01,1.00E+15,4.00E+00,1.00E+17,18.84264,1.02369,22.66545,81.21
1.86E-01,1.00E+15,4.00E+00,1.00E+18,19.95101,1.04808,22.6628,83.9959
1.86E-01,1.00E+15,4.00E+00,1.00E+19,21.21873,1.09215,22.66246,85.72911
1.86E-01,1.00E+16,4.00E-03,1.00E+15,15.3411,1.01698,22.73311,66.35702
1.86E-01,1.00E+16,4.00E-03,1.00E+16,17.77758,1.0182,22.68862,76.95438
1.86E-01,1.00E+16,4.00E-03,1.00E+17,19.32528,1.024,22.66588,83.26349
1.86E-01,1.00E+16,4.00E-03,1.00E+18,20.5624,1.04849,22.6629,86.53542
1.86E-01,1.00E+16,4.00E-03,1.00E+19,21.80587,1.09394,22.66229,87.95842
1.86E-01,1.00E+16,8.62E-03,1.00E+15,16.69067,1.01717,22.7429,72.14937
1.86E-01,1.00E+16,8.62E-03,1.00E+16,18.25163,1.01819,22.68843,79.00737
1.86E-01,1.00E+16,8.62E-03,1.00E+17,19.37397,1.02399,22.66574,83.47468
1.86E-01,1.00E+16,8.62E-03,1.00E+18,20.5695,1.04849,22.66289,86.56575
1.86E-01,1.00E+16,8.62E-03,1.00E+19,21.80629,1.09394,22.66229,87.96019
1.86E-01,1.00E+16,1.86E-02,1.00E+15,17.52873,1.01726,22.74908,75.74474
1.86E-01,1.00E+16,1.86E-02,1.00E+16,18.49507,1.01818,22.68855,80.06157
1.86E-01,1.00E+16,1.86E-02,1.00E+17,19.39544,1.02398,22.66568,83.56793
1.86E-01,1.00E+16,1.86E-02,1.00E+18,20.57277,1.04848,22.66288,86.57971
1.86E-01,1.00E+16,1.86E-02,1.00E+19,21.80649,1.09394,22.66229,87.96101
1.86E-01,1.00E+16,4.00E-02,1.00E+15,18.00567,1.01729,22.75244,77.79246
1.86E-01,1.00E+16,4.00E-02,1.00E+16,18.59794,1.01817,22.68868,80.50717
1.86E-01,1.00E+16,4.00E-02,1.00E+17,19.40516,1.02398,22.66565,83.6102
1.86E-01,1.00E+16,4.00E-02,1.00E+18,20.57428,1.04848,22.66288,86.58617
1.86E-01,1.00E+16,4.00E-02,1.00E+19,21.80658,1.09394,22.66228,87.96139
1.86E-01,1.00E+16,8.62E-02,1.00E+15,18.25383,1.01728,22.75418,78.85889
1.86E-01,1.00E+16,8.62E-02,1.00E+16,18.64296,1.01817,22.68876,80.70219
1.86E-01,1.00E+16,8.62E-02,1.00E+17,19.40962,1.02397,22.66563,83.62962
1.86E-01,1.00E+16,8.62E-02,1.00E+18,20.57498,1.04848,22.66288,86.58917
1.86E-01,1.00E+16,8.62E-02,1.00E+19,21.80662,1.09394,22.66228,87.96157
1.86E-01,1.00E+16,1.86E-01,1.00E+15,18.38229,1.01728,22.75512,79.41122
1.86E-01,1.00E+16,1.86E-01,1.00E+16,18.66327,1.01816,22.6888,80.79022
1.86E-01,1.00E+16,1.86E-01,1.00E+17,19.41168,1.02397,22.66563,83.63858
1.86E-01,1.00E+16,1.86E-01,1.00E+18,20.57531,1.04848,22.66288,86.59056
1.86E-01,1.00E+16,1.86E-01,1.00E+19,21.80664,1.09394,22.66228,87.96165
1.86E-01,1.00E+16,4.00E-01,1.00E+15,18.44004,1.01727,22.75573,79.65906
1.86E-01,1.00E+16,4.00E-01,1.00E+16,18.67257,1.01816,22.68882,80.83055
1.86E-01,1.00E+16,4.00E-01,1.00E+17,19.41264,1.02397,22.66562,83.64273
1.86E-01,1.00E+16,4.00E-01,1.00E+18,20.57546,1.04848,22.66288,86.5912
1.86E-01,1.00E+16,4.00E-01,1.00E+19,21.80665,1.09394,22.66228,87.96169
1.86E-01,1.00E+16,8.62E-01,1.00E+15,18.46642,1.01727,22.75618,79.77173
1.86E-01,1.00E+16,8.62E-01,1.00E+16,18.67687,1.01816,22.68883,80.84915
1.86E-01,1.00E+16,8.62E-01,1.00E+17,19.41308,1.02397,22.66562,83.64465
1.86E-01,1.00E+16,8.62E-01,1.00E+18,20.57553,1.04848,22.66287,86.5915
1.86E-01,1.00E+16,8.62E-01,1.00E+19,21.80665,1.09394,22.66228,87.96171
1.86E-01,1.00E+16,1.86E+00,1.00E+15,18.47858,1.01726,22.75655,79.82311
1.86E-01,1.00E+16,1.86E+00,1.00E+16,18.67885,1.01816,22.68884,80.85776
1.86E-01,1.00E+16,1.86E+00,1.00E+17,19.41328,1.02397,22.66562,83.64555
1.86E-01,1.00E+16,1.86E+00,1.00E+18,20.57556,1.04848,22.66287,86.59164
1.86E-01,1.00E+16,1.86E+00,1.00E+19,21.80665,1.09394,22.66228,87.96172
1.86E-01,1.00E+16,4.00E+00,1.00E+15,18.4842,1.01726,22.75683,79.84648
1.86E-01,1.00E+16,4.00E+00,1.00E+16,18.67977,1.01816,22.68884,80.86175
1.86E-01,1.00E+16,4.00E+00,1.00E+17,19.41338,1.02397,22.66562,83.64596
1.86E-01,1.00E+16,4.00E+00,1.00E+18,20.57558,1.04848,22.66287,86.59171
1.86E-01,1.00E+16,4.00E+00,1.00E+19,21.80665,1.09394,22.66228,87.96172
1.86E-01,1.00E+17,4.00E-03,1.00E+15,15.42906,1.01709,22.73426,66.72665
1.86E-01,1.00E+17,4.00E-03,1.00E+16,17.88511,1.01828,22.68961,77.40991
1.86E-01,1.00E+17,4.00E-03,1.00E+17,19.407,1.02406,22.66619,83.60902
1.86E-01,1.00E+17,4.00E-03,1.00E+18,20.6734,1.04854,22.66311,86.99795
1.86E-01,1.00E+17,4.00E-03,1.00E+19,21.93695,1.09439,22.66241,88.44992
1.86E-01,1.00E+17,8.62E-03,1.00E+15,16.78899,1.01725,22.74405,72.56529
1.86E-01,1.00E+17,8.62E-03,1.00E+16,18.35634,1.01827,22.68953,79.45085
1.86E-01,1.00E+17,8.62E-03,1.00E+17,19.45646,1.02404,22.66605,83.82421
1.86E-01,1.00E+17,8.62E-03,1.00E+18,20.67954,1.04853,22.66309,87.0245
1.86E-01,1.00E+17,8.62E-03,1.00E+19,21.9377,1.09439,22.66241,88.45305
1.86E-01,1.00E+17,1.86E-02,1.00E+15,17.60977,1.01735,22.7502,76.08476
1.86E-01,1.00E+17,1.86E-02,1.00E+16,18.58876,1.01826,22.68972,80.4571
1.86E-01,1.00E+17,1.86E-02,1.00E+17,19.49007,1.02403,22.66598,83.97015
1.86E-01,1.00E+17,1.86E-02,1.00E+18,20.68236,1.04852,22.66309,87.03676
1.86E-01,1.00E+17,1.86E-02,1.00E+19,21.93805,1.09439,22.66241,88.4545
1.86E-01,1.00E+17,4.00E-02,1.00E+15,18.08844,1.01737,22.75354,78.14026
1.86E-01,1.00E+17,4.00E-02,1.00E+16,18.68402,1.01824,22.68989,80.86984
1.86E-01,1.00E+17,4.00E-02,1.00E+17,19.50533,1.02403,22.66595,84.03649
1.86E-01,1.00E+17,4.00E-02,1.00E+18,20.68367,1.04852,22.66308,87.04243
1.86E-01,1.00E+17,4.00E-02,1.00E+19,21.93821,1.09439,22.66241,88.45518
1.86E-01,1.00E+17,8.62E-02,1.00E+15,18.35368,1.01736,22.75527,79.28068
1.86E-01,1.00E+17,8.62E-02,1.00E+16,18.72559,1.01823,22.68999,81.05007
1.86E-01,1.00E+17,8.62E-02,1.00E+17,19.51235,1.02402,22.66594,84.06699
1.86E-01,1.00E+17,8.62E-02,1.00E+18,20.68428,1.04852,22.66308,87.04506
1.86E-01,1.00E+17,8.62E-02,1.00E+19,21.93829,1.09439,22.66241,88.45549
1.86E-01,1.00E+17,1.86E-01,1.00E+15,18.47386,1.01734,22.75622,79.79764
1.86E-01,1.00E+17,1.86E-01,1.00E+16,18.74433,1.01823,22.69004,81.13135
1.86E-01,1.00E+17,1.86E-01,1.00E+17,19.51559,1.02402,22.66593,84.08109
1.86E-01,1.00E+17,1.86E-01,1.00E+18,20.68456,1.04852,22.66308,87.04628
1.86E-01,1.00E+17,1.86E-01,1.00E+19,21.93832,1.09439,22.66241,88.45563
1.86E-01,1.00E+17,4.00E-01,1.00E+15,18.5278,1.01733,22.75683,80.02935
1.86E-01,1.00E+17,4.00E-01,1.00E+16,18.75297,1.01823,22.69006,81.16883
1.86E-01,1.00E+17,4.00E-01,1.00E+17,19.51709,1.02402,22.66593,84.08761
1.86E-01,1.00E+17,4.00E-01,1.00E+18,20.68469,1.04852,22.66308,87.04685
1.86E-01,1.00E+17,4.00E-01,1.00E+19,21.93834,1.09439,22.66241,88.4557
1.86E-01,1.00E+17,8.62E-01,1.00E+15,18.55244,1.01733,22.75729,80.13457
1.86E-01,1.00E+17,8.62E-01,1.00E+16,18.75889,1.01823,22.69007,81.1945
1.86E-01,1.00E+17,8.62E-01,1.00E+17,19.51779,1.02402,22.66593,84.09064
1.86E-01,1.00E+17,8.62E-01,1.00E+18,20.68475,1.04852,22.66308,87.04711
1.86E-01,1.00E+17,8.62E-01,1.00E+19,21.93834,1.09439,22.66241,88.45573
1.86E-01,1.00E+17,1.86E+00,1.00E+15,18.56378,1.01732,22.75766,80.1825
1.86E-01,1.00E+17,1.86E+00,1.00E+16,18.76163,1.01823,22.69008,81.20639
1.86E-01,1.00E+17,1.86E+00,1.00E+17,19.51811,1.02402,22.66593,84.09205
1.86E-01,1.00E+17,1.86E+00,1.00E+18,20.68478,1.04852,22.66308,87.04723
1.86E-01,1.00E+17,1.86E+00,1.00E+19,21.93835,1.09439,22.66241,88.45575
1.86E-01,1.00E+17,4.00E+00,1.00E+15,18.56903,1.01732,22.75795,80.20424
1.86E-01,1.00E+17,4.00E+00,1.00E+16,18.7629,1.01823,22.69008,81.2119
1.86E-01,1.00E+17,4.00E+00,1.00E+17,19.51826,1.02402,22.66593,84.0927
1.86E-01,1.00E+17,4.00E+00,1.00E+18,20.68479,1.04852,22.66308,87.04729
1.86E-01,1.00E+17,4.00E+00,1.00E+19,21.93835,1.09439,22.66241,88.45575
1.86E-01,1.00E+18,4.00E-03,1.00E+15,15.43315,1.01709,22.73451,66.74345
1.86E-01,1.00E+18,4.00E-03,1.00E+16,17.89026,1.01829,22.69019,77.42957
1.86E-01,1.00E+18,4.00E-03,1.00E+17,19.41086,1.02407,22.66647,83.62407
1.86E-01,1.00E+18,4.00E-03,1.00E+18,20.67872,1.04854,22.66343,87.0185
1.86E-01,1.00E+18,4.00E-03,1.00E+19,21.94451,1.09445,22.66268,88.47453
1.86E-01,1.00E+18,8.62E-03,1.00E+15,16.79359,1.01726,22.7443,72.584
1.86E-01,1.00E+18,8.62E-03,1.00E+16,18.36165,1.01827,22.69015,79.47112
1.86E-01,1.00E+18,8.62E-03,1.00E+17,19.4626,1.02405,22.66633,83.84911
1.86E-01,1.00E+18,8.62E-03,1.00E+18,20.68481,1.04854,22.66341,87.04489
1.86E-01,1.00E+18,8.62E-03,1.00E+19,21.94525,1.09445,22.66268,88.47763
1.86E-01,1.00E+18,1.86E-02,1.00E+15,17.61392,1.01736,22.75045,76.10127
1.86E-01,1.00E+18,1.86E-02,1.00E+16,18.59326,1.01826,22.69036,80.47378
1.86E-01,1.00E+18,1.86E-02,1.00E+17,19.49604,1.02404,22.66627,83.99435
1.86E-01,1.00E+18,1.86E-02,1.00E+18,20.68762,1.04853,22.66341,87.05707
1.86E-01,1.00E+18,1.86E-02,1.00E+19,21.9456,1.09445,22.66268,88.47907
1.86E-01,1.00E+18,4.00E-02,1.00E+15,18.09228,1.01737,22.75379,78.15552
1.86E-01,1.00E+18,4.00E-02,1.00E+16,18.68817,1.01825,22.69053,80.88495
1.86E-01,1.00E+18,4.00E-02,1.00E+17,19.51122,1.02403,22.66624,84.06037
1.86E-01,1.00E+18,4.00E-02,1.00E+18,20.68892,1.04853,22.6634,87.06271
1.86E-01,1.00E+18,4.00E-02,1.00E+19,21.94576,1.09445,22.66268,88.47974
1.86E-01,1.00E+18,8.62E-02,1.00E+15,18.35833,1.01736,22.75552,79.29941
1.86E-01,1.00E+18,8.62E-02,1.00E+16,18.72958,1.01824,22.69064,81.06447
1.86E-01,1.00E+18,8.62E-02,1.00E+17,19.5182,1.02403,22.66622,84.09073
1.86E-01,1.00E+18,8.62E-02,1.00E+18,20.68952,1.04853,22.6634,87.06532
1.86E-01,1.00E+18,8.62E-02,1.00E+19,21.94583,1.09445,22.66268,88.48005
1.86E-01,1.00E+18,1.86E-01,1.00E+15,18.47812,1.01735,22.75646,79.81473
1.86E-01,1.00E+18,1.86E-01,1.00E+16,18.74825,1.01824,22.69069,81.14543
1.86E-01,1.00E+18,1.86E-01,1.00E+17,19.52143,1.02403,22.66622,84.10475
1.86E-01,1.00E+18,1.86E-01,1.00E+18,20.6898,1.04853,22.6634,87.06653
1.86E-01,1.00E+18,1.86E-01,1.00E+19,21.94586,1.09445,22.66268,88.4802
1.86E-01,1.00E+18,4.00E-01,1.00E+15,18.53189,1.01734,22.75707,80.04568
1.86E-01,1.00E+18,4.00E-01,1.00E+16,18.7587,1.01823,22.69072,81.19077
1.86E-01,1.00E+18,4.00E-01,1.00E+17,19.52292,1.02403,22.66621,84.11125
1.86E-01,1.00E+18,4.00E-01,1.00E+18,20.68993,1.04853,22.6634,87.0671
1.86E-01,1.00E+18,4.00E-01,1.00E+19,21.94588,1.09445,22.66268,88.48026
1.86E-01,1.00E+18,8.62E-01,1.00E+15,18.55644,1.01733,22.75753,80.15056
1.86E-01,1.00E+18,8.62E-01,1.00E+16,18.76461,1.01823,22.69073,81.21635
1.86E-01,1.00E+18,8.62E-01,1.00E+17,19.52361,1.02403,22.66621,84.11426
1.86E-01,1.00E+18,8.62E-01,1.00E+18,20.68999,1.04853,22.6634,87.06736
1.86E-01,1.00E+18,8.62E-01,1.00E+19,21.94589,1.09445,22.66268,88.4803
1.86E-01,1.00E+18,1.86E+00,1.00E+15,18.56775,1.01733,22.7579,80.19831
1.86E-01,1.00E+18,1.86E+00,1.00E+16,18.76734,1.01823,22.69073,81.22819
1.86E-01,1.00E+18,1.86E+00,1.00E+17,19.52393,1.02403,22.66621,84.11566
1.86E-01,1.00E+18,1.86E+00,1.00E+18,20.69002,1.04853,22.6634,87.06748
1.86E-01,1.00E+18,1.86E+00,1.00E+19,21.94589,1.09445,22.66268,88.48031
1.86E-01,1.00E+18,4.00E+00,1.00E+15,18.57298,1.01733,22.7582,80.21997
1.86E-01,1.00E+18,4.00E+00,1.00E+16,18.7686,1.01823,22.69074,81.23368
1.86E-01,1.00E+18,4.00E+00,1.00E+17,19.52408,1.02403,22.66621,84.1163
